"site","ntbg.accession","ntbg.plant.number","plt.date","gpslatdec","gpslongdec","kpep.georef","founder.georef","X19.survival","X19.vigor","X19.height","X19.diameter","X19.reproduction","X21.date.monitored","X21.survival","X21.vigor","X21.height","X21.diameter","X21.reproduction","comments","canopy.cover","percent.native","understory.depth","species1","species1.percent","species2","species2.percent","species3","species3.percent","species4","species4.percent","species5","species5.percent","aspect","angle","Ageratum.conyzoides","Alyxia.stellata","Andropogon.spp","Andropogon.spp ","Andropogon.spp.","Antidesma.platyphyllum","Asplenium.spp","Bidens.spp","Bidens.valida","Blechnum.appendiculatum","Christella.dentata","Cibotium.glaucum","Clidemia.hirta","Cordyline.fruticosa","Cyanea.fissa","Cyanea.spp","CyclosorusSp","Cyperus.spp","Cyrtandra.spp","Dianella.sandwicensis","Dicranopteris.linearis","Diospyrus.sand","Diplazium.sandwichianum","Diploterygium.pinnatum","Doryopteris.sp","Dryopteris.spp","Dubautia.spp","Dubautia.spp.laxa","Elaphoglossum.spp","Elephantopus.mollis","Freycinetia.arborea","Gahnia.beecheyi","Gahnia.vittensis","Hydrangea.argua","Hydrangea.arguta","Ilex.anomala","Invasive.Grass","invherb","invwood","Ipomea.spp","Kadua.spp","Leptecophylla.tameiameiae","Leucaena.leucocephala","Machaerina.angustifolia","Machaerina.mariscoides","Megathyrsus.maximus","Melastoma.septemnervium","Melinis.minutiflora","Metrosideros.polymorpha","Microlepia.strigosa ","Myrsine.lessertiana","NativeFern","nativeherb","nativewood","Nephrolepis.spp","Odontosoria.chinensis","Oplismenus.hirtellus","Paederia.foetida","Palhinhaea.cernua","Passiflora.spp","Peperomia.spp","Perrottetia.sandwicensis","Phaius.tankervilleae","Phlebotium.aureum","Pipturus.albidus","Pipturus.ruber","Pluchea.spp","Polyscias.oahuensis","Psidium.cattleyanum","Psychotria.mariniana","Psychotria.spp","Rubus.argutus","Sadleria.cyatheoides","Sadleria.spp","Scaevola.gaudichaudiana","Scaevola.procera","Schinus.terebinthifolius","Selaginella.spp","Stachytarphyta.cayennesnsis","Syzygium.sandwicense","Tectaria.gaudichaudii","Vaccinium.calycinum","Viola.wailenalenae","NA"
"Laauhihaihai",20160753,"661","2018-01-01",NA,NA,"POLBIS-KA-HUL-X-0081","POLBIS-KA-HUL-C-0001","alive","healthy","88","1.1","vegetative","2022-02-02","alive","healthy",92,1.1,"vegetative","yellow spots",0,NA,1,"Dicranopteris.linearis",70,"Nephrolepis.spp",10,"Clidemia.hirta",10,NA,NA,NA,NA,50,"NE",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Laauhihaihai",20160753,"658","2018-01-01",NA,NA,"POLBIS-KA-HUL-X-0082","POLBIS-KA-HUL-C-0001","alive","moderate","83","0.9","vegetative","2022-02-02","alive","moderate",89,1.2,"vegetative","yellow",0,NA,1.25,"Dicranopteris.linearis",80,"Melastoma.septemnervium",20,NA,NA,NA,NA,NA,NA,30,"E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Laauhihaihai",20160753,"660","2018-01-01",NA,NA,"POLBIS-KA-HUL-X-0087","POLBIS-KA-HUL-C-0001","not.found","not.found","not.found","not.found","not.found","2022-02-02","alive","healthy",75,0.8,"vegetative","yellow spots",50,100,0.75,"Dicranopteris.linearis",40,"Clidemia.hirta",30,"Machaerina.mariscoides",10,"Metrosideros.polymorpha",10,NA,NA,40,"NE",0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Laauhihaihai",20160753,"659","2018-01-01",NA,NA,"POLBIS-KA-HUL-X-0088","POLBIS-KA-HUL-C-0001","not.found","not.found","not.found","not.found","not.found","2022-02-02","alive","moderate",86,0.6,"vegetative",NA,60,100,2,"Dicranopteris.linearis",50,"Melastoma.septemnervium",40,"Clidemia.hirta",10,NA,NA,NA,NA,30,"E",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Laauhihaihai",20160753,"664","2018-01-01",NA,NA,"POLBIS-KA-HUL-X-0101","POLBIS-KA-HUL-C-0001","alive","healthy","80","1","vegetative","2022-02-02","alive","healthy",119,1.4,"vegetative",NA,0,NA,1.25,"Dicranopteris.linearis",80,"Machaerina.mariscoides",10,"Clidemia.hirta",10,NA,NA,NA,NA,40,"E",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Laauhihaihai",20160753,"665","2018-01-01",NA,NA,"POLBIS-KA-HUL-X-0113","POLBIS-KA-HUL-C-0001","alive","healthy","87","0.9","vegetative","2022-02-02","alive","healthy",89,0.9,"vegetative",NA,10,100,1.25,"Dicranopteris.linearis",80,"Nephrolepis.spp",10,"Machaerina.mariscoides",10,NA,NA,NA,NA,40,"E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Laauhihaihai",20160753,"663","2018-01-01",NA,NA,"POLBIS-KA-HUL-X-0116","POLBIS-KA-HUL-C-0001","alive","healthy","48","0.8","vegetative","2022-02-02","alive","healthy",56,0.9,"vegetative","yellow spots",50,100,1.5,"Dicranopteris.linearis",40,"Clidemia.hirta",30,"Odontosoria.chinensis",20,"Nephrolepis.spp",20,NA,NA,40,"E",0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Laauhihaihai",20160753,"662","2018-01-01",NA,NA,"POLBIS-KA-HUL-X-0120","POLBIS-KA-HUL-C-0001","alive","healthy","115","0.8","vegetative","2022-02-02","alive","healthy",128,1.2,"vegetative","yellow spots",0,NA,1.5,"Dicranopteris.linearis",70,"Melastoma.septemnervium",30,"Clidemia.hirta",10,"Nephrolepis.spp",10,NA,NA,40,"E",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Laauhihaihai",20200236,"092","2018-01-01",NA,NA,"POLBIS-KA-HUL-X-XXXX","POLBIS-KA-XXX-X-XXXX","not.found","not.found","not.found","not.found","not.found","2022-02-02","alive","healthy",111,0.9,"vegetative","yellow",30,100,0.75,"Dicranopteris.linearis",70,"Clidemia.hirta",20,"Melastoma.septemnervium",20,NA,NA,NA,NA,40,"E",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Laauhihaihai",20200236,"093","2018-01-01",NA,NA,"POLBIS-KA-HUL-X-XXXX","POLBIS-KA-XXX-X-XXXX","not.found","not.found","not.found","not.found","not.found","2022-02-02","alive","healthy",69,0.8,"vegetative",NA,40,0,1.5,"Dicranopteris.linearis",60,"Melastoma.septemnervium",10,"Clidemia.hirta",10,"Machaerina.mariscoides",10,NA,NA,40,"E",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Laauhihaihai",20200236,"086","2018-01-01",NA,NA,"POLBIS-KA-HUL-X-XXXX","POLBIS-KA-XXX-X-XXXX","alive","moderate","65","0.7","vegetative","2022-01-31","alive","moderate",89,1.5,"vegetative","yellow leaves",10,100,1.5,"Dicranopteris.linearis",80,"Melastoma.septemnervium",20,NA,NA,NA,NA,NA,NA,50,"NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Laauhihaihai",20200236,"081","2018-01-01",NA,NA,"POLBIS-KA-HUL-X-XXXX","POLBIS-KA-XXX-X-XXXX","alive","moderate","44","0.8","vegetative","2022-01-31","alive","moderate",44,0.6,"vegetative","yellow leaves",0,NA,1.5,"Dicranopteris.linearis",40,"Clidemia.hirta",40,"Melastoma.septemnervium",20,NA,NA,NA,NA,50,"NE",0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Laauhihaihai",20200236,"088","2018-01-01",NA,NA,"POLBIS-KA-HUL-X-XXXX","POLBIS-KA-XXX-X-XXXX","alive","moderate","27","1","vegetative","2022-01-31","alive","moderate",77,1.3,"vegetative","yellow leaves",0,NA,1.5,"Dicranopteris.linearis",100,NA,NA,NA,NA,NA,NA,NA,NA,30,"NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Laauhihaihai",20200236,"087","2018-01-01",NA,NA,"POLBIS-KA-HUL-X-XXXX","POLBIS-KA-XXX-X-XXXX","alive","moderate","50","0.7","vegetative","2022-01-31","alive","poor",76,1,"vegetative","small leaves",0,NA,2,"Dicranopteris.linearis",90,"Melastoma.septemnervium",10,NA,NA,NA,NA,NA,NA,50,"NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Laauhihaihai",20200236,"085","2018-01-01",NA,NA,"POLBIS-KA-HUL-X-XXXX","POLBIS-KA-XXX-X-XXXX","alive","healthy","59","1.1","vegetative","2022-01-31","alive","moderate",63,1.1,"vegetative","yellow, scale",40,100,2,"Dicranopteris.linearis",80,"Clidemia.hirta",20,NA,NA,NA,NA,NA,NA,50,"NE",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Laauhihaihai",20200236,"084","2018-01-01",NA,NA,"POLBIS-KA-HUL-X-XXXX","POLBIS-KA-XXX-X-XXXX","alive","moderate","71","0.6","vegetative","2022-01-31","alive","moderate",16,1,"vegetative","dead mainstem, resprouts",50,50,2,"Dicranopteris.linearis",80,"Clidemia.hirta",10,"Psidium.cattleyanum",10,NA,NA,NA,NA,50,"NE",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Laauhihaihai",20200236,"082","2018-01-01",NA,NA,"POLBIS-KA-HUL-X-XXXX","POLBIS-KA-XXX-X-XXXX","alive","poor","39","0.6","vegetative","2022-01-31","alive","poor",82,0.6,"vegetative","yellow leaves",0,NA,1.5,"Dicranopteris.linearis",80,"Machaerina.mariscoides",10,"Clidemia.hirta",10,NA,NA,NA,NA,50,"NE",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Laauhihaihai",20200236,"083","2018-01-01",NA,NA,"POLBIS-KA-HUL-X-XXXX","POLBIS-KA-XXX-X-XXXX","alive","moderate","66","0.6","vegetative","2022-01-31","alive","moderate",76,0.9,"vegetative","yellow leaves",0,NA,1.5,"Dicranopteris.linearis",90,"Machaerina.mariscoides",10,NA,NA,NA,NA,NA,NA,40,"NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Laauhihaihai",20200236,"089","2018-01-01",NA,NA,"POLBIS-KA-HUL-X-XXXX","POLBIS-KA-XXX-X-XXXX","alive","moderate","53","1.1","vegetative","2022-01-31","alive","moderate",62,1.1,"vegetative","yellow leaves",20,100,1,"Dicranopteris.linearis",70,"Clidemia.hirta",10,"Odontosoria.chinensis",10,"Melastoma.septemnervium",10,NA,NA,30,"NE",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Laauhihaihai",20200236,"091","2018-01-01",NA,NA,"POLBIS-KA-HUL-X-XXXX","POLBIS-KA-XXX-X-XXXX","alive","moderate","60","1","vegetative","2022-01-31","alive","poor",61,0.9,"vegetative","yellow leaves",0,NA,1,"Dicranopteris.linearis",80,"Melastoma.septemnervium",20,NA,NA,NA,NA,NA,NA,20,"E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Laauhihaihai",20200236,"090","2018-01-01",NA,NA,"POLBIS-KA-HUL-X-XXXX","POLBIS-KA-XXX-X-XXXX","alive","moderate","61","0.9","vegetative","2022-01-31","alive","poor",51,1.1,"vegetative","yellow leaves",0,NA,1,"Dicranopteris.linearis",20,"Odontosoria.chinensis",20,"Melastoma.septemnervium",10,NA,NA,NA,NA,30,"NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"LowerHaupu",20160691,"016","2018-04-25",21.927301,-159.3937,"POLBIS-KA-HUL-V-0038","POLBIS-KA-HUL-B-0006","alive","healthy","64","1.1","vegetative","2021-12-02","alive","healthy",109,1.5,"vegetative",NA,50,70,0.25,"Blechnum.appendiculatum",20,"Clidemia.hirta",20,"Andropogon.spp",20,"Stachytarphyta.cayennesnsis",20,"Paederia.foetida",20,50,"NE",0,0,20,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
"LowerHaupu",20160693,"112","2018-04-25",21.927399,-159.393721,"POLBIS-KA-HUL-V-0041","POLBIS-KA-HUL-B-0001","alive","poor","15","0.6","vegetative","2021-12-02","alive","moderate",21,0.6,"vegetative",NA,90,100,0.25,"Clidemia.hirta",30,"Blechnum.appendiculatum",30,"Andropogon.spp",30,NA,NA,NA,NA,50,"NE",0,0,30,0,0,0,0,0,0,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"LowerHaupu",20160693,"114","2018-04-25",21.92794,-159.392665,"POLBIS-KA-HUL-V-0028","POLBIS-KA-HUL-B-0001","alive","moderate","28","0.5","vegetative","2021-12-02","alive","poor",32,0.5,"vegetative","small",80,50,0.25,"Blechnum.appendiculatum",20,"Andropogon.spp ",20,"Elaphoglossum.spp",20,NA,NA,NA,NA,40,"NE",0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"LowerHaupu",20160753,"065","2017-09-29",21.92795,-159.392688,"POLBIS-KA-HUL-V-0027","POLBIS-KA-HUL-C-0001","alive","healthy","56","0.9","vegetative","2021-12-02","alive","healthy",81,0.8,"vegetative",NA,80,90,0.25,"Blechnum.appendiculatum",80,"Andropogon.spp ",10,"Passiflora.spp",10,NA,NA,NA,NA,70,"N",0,0,0,10,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"LowerHaupu",20160753,"081","2017-09-29",21.92853,-159.391219,"POLBIS-KA-HUL-V-0034","POLBIS-KA-HUL-C-0001","alive","healthy","62","0.7","vegetative","2021-12-02","alive","moderate",7.1,0.7,"vegetative",NA,40,50,0.5,"Andropogon.spp",20,"Paederia.foetida",20,"Nephrolepis.spp",20,"Odontosoria.chinensis",20,"Blechnum.appendiculatum",20,20,"NE",0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LowerHaupu",20160753,"085","2017-09-29",21.928027,-159.392436,"POLBIS-KA-HUL-V-0029","POLBIS-KA-HUL-C-0001","alive","moderate","55","0.7","vegetative","2021-12-02","alive","moderate",61,0.6,"vegetative",NA,50,100,0.5,"Blechnum.appendiculatum",10,"Andropogon.spp ",20,"Phaius.tankervilleae",20,"Oplismenus.hirtellus",20,NA,NA,40,"N",0,0,0,20,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"LowerHaupu",20160753,"104","2017-09-29",21.928494,-159.391246,"POLBIS-KA-HUL-V-0035","POLBIS-KA-HUL-C-0001","alive","healthy","96","1.1","vegetative","2021-12-02","alive","healthy",124,1.3,"vegetative",NA,30,20,0.5,"Microlepia.strigosa ",20,"Nephrolepis.spp",20,"Schinus.terebinthifolius",20,"Psidium.cattleyanum",20,NA,NA,70,"NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,NA
"LowerHaupu",20160753,"184","2017-09-29",21.927939,-159.392697,"POLBIS-KA-HUL-V-0026","POLBIS-KA-HUL-C-0001","alive","healthy","50","0.8","vegetative","2021-12-02","alive","healthy",73,1.1,"vegetative",NA,70,20,0.25,"Nephrolepis.spp",20,NA,NA,NA,NA,NA,NA,NA,NA,30,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"LowerHaupu",20160753,"240","2018-04-25",21.927396,-159.393703,"POLBIS-KA-HUL-V-0040","POLBIS-KA-HUL-C-0001","alive","healthy","38","0.7","vegetative","2021-12-02","alive","moderate",54,0.7,"vegetative",NA,70,100,0.25,"Blechnum.appendiculatum",30,"Nephrolepis.spp",30,"Andropogon.spp",30,NA,NA,NA,NA,50,"NE",0,0,30,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"LowerHaupu",20160755,"115","2018-04-25",21.927297,-159.393371,"POLBIS-KA-HUL-V-0036","POLBIS-KA-HUL-C-0003","not.found","not.found","not.found","not.found","not.found","2021-12-02","alive","healthy",39,0.5,"vegetative",NA,50,100,0.25,"Blechnum.appendiculatum",20,"Metrosideros.polymorpha",20,"Andropogon.spp",20,NA,NA,NA,NA,50,"E",0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"LowerHaupu",20160796,"357","2017-09-06",21.928522,-159.391191,"POLBIS-KA-HUL-V-0033","POLBIS-KA-HUL-D-0007","alive","moderate","29","0.9","vegetative","2021-12-02","alive","poor",29,0.8,"vegetative","fallen over",60,80,0.25,"Nephrolepis.spp",20,"Dicranopteris.linearis",10,"Paederia.foetida",10,"Andropogon.spp",20,"Microlepia.strigosa ",20,30,"NE",0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LowerHaupu",20160796,"367","2017-09-06",21.928477,-159.39128,"POLBIS-KA-HUL-V-0031","POLBIS-KA-HUL-D-0007","alive","moderate","57.5","0.9","vegetative","2021-12-02","alive","moderate",62,0.9,"vegetative","yellow leaves",90,100,50,"Invasive.Grass",40,"Paederia.foetida",10,"Leptecophylla.tameiameiae",20,"Nephrolepis.spp",20,NA,NA,30,"NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"LowerHaupu",20160796,"374","2017-09-06",21.928493,-159.391264,"POLBIS-KA-HUL-V-0032","POLBIS-KA-HUL-D-0007","alive","moderate","52","0.9","vegetative","2021-12-02","alive","moderate",56,0.8,"vegetative","yellow leaves",80,0,0.5,"Invasive.Grass",30,"Nephrolepis.spp",10,"Paederia.foetida",20,"Bidens.spp",10,NA,NA,20,"NE",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"LowerHaupu",20160796,"375","2017-09-06",21.928421,-159.391469,"POLBIS-KA-HUL-V-0030","POLBIS-KA-HUL-D-0007","alive","healthy","54","1.2","vegetative","2021-12-02","alive","moderate",62,1.1,"vegetative",NA,80,50,0.25,"Andropogon.spp",50,"Odontosoria.chinensis",30,"Paederia.foetida",20,"Nephrolepis.spp",20,NA,NA,40,"NE",0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"LowerHaupu",20160799,"019","2018-04-25",21.927425,-159.39373,"POLBIS-KA-HUL-V-0042","POLBIS-KA-HUL-A-0009","alive","moderate","34","0.8","vegetative","2021-12-02","alive","moderate",38,0.7,"vegetative",NA,90,20,0.25,"Blechnum.appendiculatum",20,NA,NA,NA,NA,NA,NA,NA,NA,80,"NE",0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
